01.10.2017 00:00;17,7708363266;99
01.11.2017 00:00;31,2871835616;99
01.12.2017 00:00;35,3595149975;99
01.01.2018 00:00;26,3687611359;99
01.02.2018 00:00;16,7863728088;99
01.03.2018 00:00;11,4188313142;99
01.04.2018 00:00;6,8188438321;99

